|5.768882|0.000000|8.653323|18.356470|
|4.388036|8.963673|-2.925357|-1.379027|
|-3736.571488|2642.155037|2491.047658|-37530.704212|
|3.729113|-2.636881|-2.486076|40.451801|
|5.768882|0.000000|8.653323|18.356470|
|4.388036|8.963673|-2.925357|-1.379027|
|3.744060|-2.647450|-2.496040|34.597900|
|3.729113|-2.636881|-2.486076|40.451801|
